frame_idx	x	y	vel_x	vel_y
580	29.732	1498.1	-0.55	40.71
580	40.577	1518.3	-0.06	30
580	29.576	1422.1	0.13	40
580	18.005	1397.1	0.58	39.6
580	6.163	1377.7	-0.04	35.49
580	42.34	1411.5	-1.53	26.99
580	40.915	1373.6	0.1	30
580	17.072	1356.8	-0.25	37.33
580	52.863	1499.8	-0.24	35.46
580	29.906	1379.6	-0.26	40.02
580	52.35	1429	-0.04	35.53
581	7.285	1539.5	-0.08	41.67
581	7.445	1458.7	0.11	40.14
581	18.621	1495.7	-0.09	40.02
581	29.453	1518.5	-0.56	40.71
581	40.548	1533.3	-0.05	30
581	29.643	1442.1	0.14	40
581	18.061	1417.1	0.14	39.99
581	6.239	1396	0.11	36.56
581	41.658	1425.5	-1.28	28.18
581	40.965	1388.6	0.1	30
581	17.175	1376.6	0.12	40.04
581	52.826	1518.8	-0.08	40.21
581	30.002	1399.6	0.14	40
581	52.408	1446.5	0.11	35
581	33.155	1370.5	-4.88	34.88
582	7.404	1478.7	-0.08	39.99
582	18.582	1515.4	-0.07	38.3
582	29.192	1538.8	-0.35	40.62
582	40.518	1548.3	-0.06	30
582	29.687	1462.3	-0.08	40.47
582	18.127	1437.1	0.14	40
582	6.301	1414.3	0.13	37.38
582	41.063	1439.7	-0.78	28.77
582	41.015	1403.6	0.1	30
582	17.242	1396.6	0.13	40
582	52.771	1538.3	-0.24	38.7
582	30.069	1419.6	0.14	40
582	52.433	1464.3	-0.07	35.84
582	52.663	1368	0.3	39.5
582	31.69	1389.6	-0.01	40
583	7.365	1498.7	-0.08	40
583	18.543	1535.1	-0.24	38.74
583	29.647	1482.3	-0.08	40
583	18.193	1457.2	0.13	40.29
583	6.365	1433.7	0.14	40.03
583	41.211	1454.6	0.47	30.1
583	41.065	1418.6	0.1	30
583	17.309	1416.6	0.13	40
583	31.151	1369.1	0.14	40
583	30.135	1439.6	0.14	40.14
583	52.399	1481.8	-0.06	35
583	52.775	1387.3	0.6	38.26
583	31.785	1409.6	0.13	40.14
584	7.325	1518.7	-0.08	40
584	29.624	1502.2	0.08	39.46
584	18.174	1477.2	0.08	39.46
584	6.39	1453.7	-0.28	40.6
584	41.082	1470	-0.02	30.64
584	41.115	1433.6	0.1	30
584	17.376	1436.6	0.14	39.99
584	31.201	1389.1	-0.03	40.53
584	30.21	1459.1	0.04	37.7
584	52.364	1499.3	-0.07	35
584	52.77	1405	0.12	34.91
584	31.85	1429.1	0.13	38.75
584	39.308	1361	-0.38	32.6
585	7.286	1538.7	-0.08	40
585	29.569	1521.7	-0.08	40.01
585	18.119	1496.7	-0.08	40.02
585	6.411	1475.2	-0.08	43.37
585	17.871	1360.1	0.14	40
585	41.144	1485.4	0.1	30.81
585	41.164	1448.6	0.09	30
585	17.442	1456.7	0.14	40.27
585	31.285	1409.6	0.13	39.98
585	30.158	1476.8	-0.07	34.95
585	52.33	1516.8	-0.06	35
585	52.83	1422.8	0.13	36.67
585	31.913	1448.2	0.12	37.29
585	39.436	1378.1	0.18	33.98
586	29.53	1541.8	-0.08	40
586	18.08	1516.7	-0.08	40
586	6.387	1496.2	0.09	41.08
586	17.937	1380.1	0.13	40
586	41.194	1500.8	0.1	30.81
586	41.184	1463.8	-0.06	30.66
586	17.409	1476.7	-0.08	40
586	6.894	1367.2	0.13	40
586	31.352	1429.6	0.14	40
586	30.124	1494.3	-0.07	34.96
586	52.295	1534.3	-0.06	35
586	52.89	1441.1	0.13	35.86
586	31.93	1466.3	-0.06	34.96
586	39.656	1393.6	0.9	28.02
586	32.368	1359.6	0.12	40
